"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/11/2005","AQS","360050083","1","33","ppb","31","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"01/12/2005","AQS","360050083","1","31","ppb","29","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"01/13/2005","AQS","360050083","1","37","ppb","35","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"01/14/2005","AQS","360050083","1","38","ppb","36","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"01/15/2005","AQS","360050083","1","36","ppb","34","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"01/16/2005","AQS","360050083","1","35","ppb","33","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"02/12/2005","AQS","360050083","1","34","ppb","32","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"02/13/2005","AQS","360050083","1","39","ppb","37","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"02/14/2005","AQS","360050083","1","34","ppb","32","BOTANICAL GARDEN","19","79.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"02/15/2005","AQS","360050083","1","52","ppb","49","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"02/16/2005","AQS","360050083","1","51","ppb","48","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"02/17/2005","AQS","360050083","1","37","ppb","35","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"02/18/2005","AQS","360050083","1","31","ppb","29","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"02/19/2005","AQS","360050083","1","43","ppb","41","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"02/20/2005","AQS","360050083","1","40","ppb","38","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"02/21/2005","AQS","360050083","1","33","ppb","31","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"02/22/2005","AQS","360050083","1","47","ppb","44","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"02/23/2005","AQS","360050083","1","39","ppb","37","BOTANICAL GARDEN","23","96.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"02/24/2005","AQS","360050083","1","38","ppb","36","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"02/25/2005","AQS","360050083","1","44","ppb","42","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"02/26/2005","AQS","360050083","1","63","ppb","61","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"02/27/2005","AQS","360050083","1","54","ppb","51","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"02/28/2005","AQS","360050083","1","55","ppb","52","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/01/2005","AQS","360050083","1","45","ppb","42","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/02/2005","AQS","360050083","1","32","ppb","30","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/03/2005","AQS","360050083","1","35","ppb","33","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/04/2005","AQS","360050083","1","52","ppb","49","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/05/2005","AQS","360050083","1","52","ppb","49","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/06/2005","AQS","360050083","1","53","ppb","50","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/07/2005","AQS","360050083","1","74","ppb","72","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/08/2005","AQS","360050083","1","62","ppb","60","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/09/2005","AQS","360050083","1","41","ppb","39","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/10/2005","AQS","360050083","1","46","ppb","43","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/11/2005","AQS","360050083","1","38","ppb","36","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/12/2005","AQS","360050083","1","46","ppb","43","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/13/2005","AQS","360050083","1","44","ppb","42","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/14/2005","AQS","360050083","1","38","ppb","36","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/15/2005","AQS","360050083","1","34","ppb","32","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/16/2005","AQS","360050083","1","44","ppb","42","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/17/2005","AQS","360050083","1","64","ppb","62","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/18/2005","AQS","360050083","1","59","ppb","56","BOTANICAL GARDEN","21","88.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/19/2005","AQS","360050083","1","61","ppb","58","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/20/2005","AQS","360050083","1","63","ppb","61","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/21/2005","AQS","360050083","1","47","ppb","44","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/22/2005","AQS","360050083","1","60","ppb","57","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/23/2005","AQS","360050083","1","57","ppb","54","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/24/2005","AQS","360050083","1","59","ppb","56","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/25/2005","AQS","360050083","1","55","ppb","52","BOTANICAL GARDEN","22","92.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/26/2005","AQS","360050083","1","49","ppb","46","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/27/2005","AQS","360050083","1","47","ppb","44","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/28/2005","AQS","360050083","1","43","ppb","41","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/29/2005","AQS","360050083","1","41","ppb","39","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"03/31/2005","AQS","360050083","1","50","ppb","47","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/01/2005","AQS","360050083","1","45","ppb","42","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/02/2005","AQS","360050083","1","25","ppb","24","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/03/2005","AQS","360050083","1","30","ppb","28","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/04/2005","AQS","360050083","1","34","ppb","32","BOTANICAL GARDEN","23","96.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/05/2005","AQS","360050083","1","62","ppb","60","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/06/2005","AQS","360050083","1","75","ppb","73","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/07/2005","AQS","360050083","1","66","ppb","64","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/08/2005","AQS","360050083","1","46","ppb","43","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/09/2005","AQS","360050083","1","39","ppb","37","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/10/2005","AQS","360050083","1","71","ppb","69","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/11/2005","AQS","360050083","1","52","ppb","49","BOTANICAL GARDEN","22","92.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/12/2005","AQS","360050083","1","53","ppb","50","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/13/2005","AQS","360050083","1","52","ppb","49","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/14/2005","AQS","360050083","1","53","ppb","50","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/15/2005","AQS","360050083","1","44","ppb","42","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/16/2005","AQS","360050083","1","47","ppb","44","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/17/2005","AQS","360050083","1","81","ppb","80","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/18/2005","AQS","360050083","1","77","ppb","76","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/19/2005","AQS","360050083","1","89","ppb","88","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/20/2005","AQS","360050083","1","84","ppb","83","BOTANICAL GARDEN","23","96.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/21/2005","AQS","360050083","1","51","ppb","48","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/22/2005","AQS","360050083","1","50","ppb","47","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/23/2005","AQS","360050083","1","28","ppb","26","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/24/2005","AQS","360050083","1","33","ppb","31","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/25/2005","AQS","360050083","1","45","ppb","42","BOTANICAL GARDEN","21","88.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/26/2005","AQS","360050083","1","58","ppb","55","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/27/2005","AQS","360050083","1","54","ppb","51","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/28/2005","AQS","360050083","1","32","ppb","30","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/29/2005","AQS","360050083","1","54","ppb","51","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"04/30/2005","AQS","360050083","1","47","ppb","44","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/01/2005","AQS","360050083","1","45","ppb","42","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/02/2005","AQS","360050083","1","64","ppb","62","BOTANICAL GARDEN","23","96.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/03/2005","AQS","360050083","1","43","ppb","41","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/04/2005","AQS","360050083","1","39","ppb","37","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/05/2005","AQS","360050083","1","48","ppb","45","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/06/2005","AQS","360050083","1","54","ppb","51","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/07/2005","AQS","360050083","1","43","ppb","41","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/08/2005","AQS","360050083","1","21","ppb","20","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/09/2005","AQS","360050083","1","50","ppb","47","BOTANICAL GARDEN","21","88.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/10/2005","AQS","360050083","1","51","ppb","48","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/11/2005","AQS","360050083","1","58","ppb","55","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/12/2005","AQS","360050083","1","45","ppb","42","BOTANICAL GARDEN","21","88.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/13/2005","AQS","360050083","1","44","ppb","42","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/14/2005","AQS","360050083","1","43","ppb","41","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/15/2005","AQS","360050083","1","49","ppb","46","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/16/2005","AQS","360050083","1","44","ppb","42","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/17/2005","AQS","360050083","1","49","ppb","46","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/18/2005","AQS","360050083","1","62","ppb","60","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/19/2005","AQS","360050083","1","54","ppb","51","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/20/2005","AQS","360050083","1","36","ppb","34","BOTANICAL GARDEN","23","96.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/21/2005","AQS","360050083","1","33","ppb","31","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/22/2005","AQS","360050083","1","28","ppb","26","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/23/2005","AQS","360050083","1","41","ppb","39","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/24/2005","AQS","360050083","1","26","ppb","25","BOTANICAL GARDEN","21","88.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
"05/25/2005","AQS","360050083","1","26","ppb","25","BOTANICAL GARDEN","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.86585","-73.88083"
